State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice,Price Difference,Overpriced,Price per Square Ft,Zip,Predicted Listing,Type of Pricing,Zipcode_cleaned
VA,Lexington,Big Hill Rd,24450.0,4.0,3.0,2180.0,172.0183486238532,2.07,376500.0,1999.0,37.865086,-79.55125,375000.0,-1500.0,False,172.0183486238532,24450.0,346709.5498934898,Overpriced,24450.0
VA,Ferrum,Whippoorwill Ridge Ln,24088.0,3.0,2.0,1904.0,69.8529411764706,5.0,122400.0,1599.0,36.9277,-80.0617,133000.0,10600.0,False,69.8529411764706,24088.0,117212.77257535698,Fair,24088.0
VA,Front Royal,Poe Hill Rd,22630.0,3.0,3.0,2948.0,184.87109905020355,7.11,543700.0,3470.0,38.855,-78.21809,545000.0,1300.0,False,184.87109905020353,22630.0,559404.2089305928,Fair,22630.0
VA,Virginia Beach,Brittlebank Dr,23462.0,4.0,4.0,2283.0,168.6377573368375,0.0,386800.0,2613.0,36.807613,-76.11641,385000.0,-1800.0,False,168.6377573368375,23462.0,403370.3376005747,Fair,23462.0
VA,Poquoson,A Rens Rd,23662.0,4.0,4.0,3900.0,201.28205128205127,1.56,788500.0,4285.0,37.13677,-76.37755,785000.0,-3500.0,False,201.28205128205127,23662.0,717331.9876672635,Overpriced,23662.0
VA,Suffolk,Peachwood Ct,23434.0,4.0,3.0,2102.0,178.40152235965746,0.29,378100.0,2695.0,36.74886,-76.557236,375000.0,-3100.0,False,178.40152235965746,23434.0,401059.0759057462,Underpriced,23434.0
VA,Centreville,Rocky Run Dr,20120.0,3.0,3.0,1760.0,357.3863636363636,0.2659779614325069,633000.0,3350.0,38.84974,-77.44813,629000.0,-4000.0,False,357.3863636363636,20120.0,612849.363876276,Fair,20120.0
VA,Courtland,Shady Brook Trl,23837.0,3.0,2.0,1140.0,219.21052631578948,0.48,251100.0,1500.0,36.658875,-77.0049,249900.0,-1200.0,False,219.21052631578948,23837.0,253129.62203759755,Fair,23837.0
VA,Poquoson,Poquoson Ave,23662.0,3.0,2.0,1400.0,214.2142857142857,0.38,303600.0,2100.0,37.111866,-76.341995,299900.0,-3700.0,False,214.21428571428572,23662.0,303751.9091394357,Fair,23662.0
VA,Afton,Craigs Store Rd,22920.0,4.0,2.0,2392.0,204.4314381270903,3.0,486100.0,2400.0,37.96752,-78.7636,489000.0,2900.0,False,204.4314381270903,22920.0,448223.72873808217,Overpriced,22920.0
VA,Winchester,Bellview Ave,22601.0,3.0,2.0,2277.0,162.49451032059727,0.2017906336088154,360000.0,2275.0,39.16862,-78.17311,370000.0,10000.0,False,162.49451032059727,22601.0,372663.259406085,Fair,22601.0
VA,Newport News,Whitewater Dr,23608.0,3.0,3.0,1307.0,172.14996174445295,0.05,230100.0,1949.0,37.17105,-76.54312,225000.0,-5100.0,False,172.14996174445295,23608.0,251913.7832108504,Underpriced,23608.0
VA,Stafford,Hope Rd,22554.0,3.0,2.0,1025.0,317.0731707317073,1.0,324900.0,1819.0,38.42574,-77.40479,325000.0,100.0,False,317.0731707317073,22554.0,330071.4124005075,Fair,22554.0
VA,Chesapeake,Carawan Ln,23322.0,4.0,3.0,2549.0,192.2322479403688,0.325,486700.0,2850.0,36.712914,-76.22758,490000.0,3300.0,False,192.23224794036878,23322.0,460917.9549721761,Overpriced,23322.0
VA,Chesapeake,Weber Ave,23320.0,4.0,2.0,1444.0,162.74238227146813,0.1149999999999999,240000.0,1994.0,36.805855,-76.220116,235000.0,-5000.0,False,162.74238227146813,23320.0,254572.4461756847,Fair,23320.0
VA,Aldie,Connor Ct,20105.0,6.0,5.0,4518.0,210.27003098716247,0.3699954086317722,948400.0,4764.0,38.91913,-77.56494,950000.0,1600.0,False,210.27003098716247,20105.0,896408.6882710274,Overpriced,20105.0
VA,Hampton,Tupelo Cir,23666.0,3.0,2.0,1312.0,201.9817073170732,0.0,266200.0,1700.0,37.080257,-76.42802,265000.0,-1200.0,False,201.98170731707316,23666.0,247426.72683034523,Fair,23666.0
VA,Newport News,Bowie Ct,23608.0,3.0,2.0,1309.0,183.34606569900689,0.0,241800.0,1700.0,37.13931,-76.558,240000.0,-1800.0,False,183.34606569900689,23608.0,234256.74661168994,Fair,23608.0
VA,Virginia Beach,Cumberland Pkwy,23452.0,3.0,2.0,1791.0,202.1217197096594,0.0,364300.0,2299.0,36.829784,-76.10894,362000.0,-2300.0,False,202.1217197096594,23452.0,359923.5891423747,Fair,23452.0
VA,Richmond,Ellwood Ave,23221.0,3.0,1.0,1240.0,358.8709677419355,0.0631,480900.0,2127.0,37.55406,-77.480286,445000.0,-35900.0,False,358.8709677419355,23221.0,408236.02250967495,Overpriced,23221.0
VA,North Chesterfield,S Melbeck Rd,23234.0,5.0,4.0,2530.0,158.08300395256916,0.258,398700.0,3037.0,37.434177,-77.496445,399950.0,1250.0,False,158.08300395256916,23234.0,448094.06660432206,Underpriced,23234.0
VA,Charlottesville,Auburn Dr,22902.0,4.0,3.0,2062.0,241.9980601357905,2.18,498100.0,2550.0,37.998512,-78.41441,499000.0,900.0,False,241.9980601357905,22902.0,471540.11662198446,Overpriced,22902.0
VA,Suffolk,Crittenden Rd,23436.0,4.0,3.0,2543.0,186.7872591427448,0.72,477600.0,2600.0,36.89203,-76.514565,475000.0,-2600.0,False,186.7872591427448,23436.0,460917.9549721761,Fair,23436.0
VA,Front Royal,W Strasburg Rd,22630.0,4.0,2.0,2116.0,118.14744801512288,0.5039944903581267,247800.0,2650.0,38.947544,-78.20204,250000.0,2200.0,False,118.14744801512288,22630.0,274929.6320862352,Underpriced,22630.0
WA,Gig Harbor,63rd Avenue NW,98332.0,4.0,3.0,2273.0,373.9111306643203,0.3607,853300.0,3350.0,47.359856,-122.623085,849900.0,-3400.0,False,373.9111306643203,98332.0,811033.7923623779,Overpriced,98332.0
WA,Spokane,S Perry St,99203.0,3.0,1.0,1183.0,278.95181741335585,0.15,328000.0,1800.0,47.618866,-117.38977,330000.0,2000.0,False,278.95181741335585,99203.0,290530.97721157875,Overpriced,99203.0
WA,Bremerton,NW Dorado Lane,98312.0,3.0,2.0,1333.0,375.0187546886722,0.24,503700.0,2216.0,47.6162,-122.71052,499900.0,-3800.0,False,375.0187546886722,98312.0,442231.3853466311,Overpriced,98312.0
WA,Seattle,NE 140th Street,98125.0,3.0,2.0,1150.0,381.775652173913,0.2032,424000.0,2800.0,47.73056,-122.32636,439042.0,15042.0,False,381.77565217391304,98125.0,455263.1099012093,Fair,98125.0
WA,Sultan,Dotson Road,98294.0,2.0,1.0,844.0,235.781990521327,0.16,190000.0,1900.0,47.80601,-121.80707,199000.0,9000.0,False,235.781990521327,98294.0,233791.12997383712,Underpriced,98294.0
WA,Yelm,Trails End Road SE,98597.0,2.0,1.0,680.0,366.1764705882353,0.5899000000000001,240300.0,1599.0,46.794872,-122.46041,249000.0,8700.0,False,366.1764705882353,98597.0,259407.82010231528,Fair,98597.0
WA,Spokane,E 40th Ave,99203.0,3.0,1.0,1550.0,222.5806451612904,0.1399999999999999,346400.0,1597.0,47.61839,-117.391815,345000.0,-1400.0,False,222.58064516129033,99203.0,320108.65059861756,Overpriced,99203.0
WA,Oroville,Blue Grouse Road,98844.0,2.0,2.0,2904.0,120.52341597796143,20.01,335100.0,2999.0,48.993393,-119.33122,350000.0,14900.0,False,120.52341597796143,98844.0,407283.1778366675,Underpriced,98844.0
WA,Spokane,W Holyoke Ave,99208.0,5.0,2.0,2244.0,182.70944741532972,0.2,408800.0,2199.0,47.71878,-117.45939,410000.0,1200.0,False,182.70944741532978,99208.0,381092.84390810464,Overpriced,99208.0
WA,Olympia,Alpine Drive SW,98512.0,2.0,3.0,2054.0,304.284323271665,0.8753,619400.0,2594.0,46.986362,-123.02916,625000.0,5600.0,False,304.284323271665,98512.0,567547.4441149081,Overpriced,98512.0
WA,Spokane,W Euclid Ave,99205.0,2.0,1.0,1852.0,186.2850971922246,0.15,330800.0,1800.0,47.686428,-117.44604,345000.0,14200.0,False,186.2850971922246,99205.0,318981.1758714731,Overpriced,99205.0
WA,Aberdeen,Calhoun Road,98520.0,4.0,2.0,1900.0,73.6842105263158,0.281,131700.0,2199.0,46.9613,-123.8157,140000.0,8300.0,False,73.6842105263158,98520.0,163366.61298234962,Underpriced,98520.0
WA,Lakebay,E Herron Boulevard NW,98349.0,2.0,1.0,2000.0,74.5,0.3375,142700.0,2294.0,47.26858,-122.829056,149000.0,6300.0,False,74.5,98349.0,170223.3993813941,Underpriced,98349.0
WA,Bellevue,123rd Avenue SE,98006.0,4.0,3.0,1920.0,611.9791666666666,0.2847,1204100.0,3691.0,47.54677,-122.175316,1175000.0,-29100.0,False,611.9791666666666,98006.0,1163323.395713129,Fair,98006.0
WA,Bellingham,Eliza Island,98225.0,3.0,2.0,1451.0,310.13094417643003,0.5806,447700.0,2949.0,48.65657,-122.58424,450000.0,2300.0,False,310.13094417643003,98225.0,540498.0446101446,Underpriced,98225.0
WA,Seattle,W Ewing Street UNIT 3,98119.0,1.0,1.0,450.0,611.1111111111111,2.295684113865932e-05,265200.0,1749.0,47.653263,-122.36512,275000.0,9800.0,False,611.1111111111111,98119.0,331199.02302011545,Underpriced,98119.0
WA,Arlington,Freestad Road,98223.0,2.0,2.0,1630.0,426.3803680981595,0.3,679200.0,2995.0,48.14978,-122.26778,695000.0,15800.0,False,426.3803680981595,98223.0,659044.3476923866,Overpriced,98223.0
WA,Colville,N Stone Mountain Rd,99114.0,3.0,2.0,1480.0,192.5675675675676,9.99,279800.0,2149.0,48.986065,-117.628105,285000.0,5200.0,False,192.56756756756758,99114.0,301108.03094478784,Fair,99114.0
WA,Cle Elum,Sunshine  Ridge Road,98922.0,2.0,1.0,2052.0,218.81091617933723,1.14,445000.0,2199.0,47.145893,-120.86501,449000.0,4000.0,False,218.81091617933723,98922.0,388993.8168224779,Overpriced,98922.0
WA,Edgewood,126th Avenue Ct E,98372.0,4.0,3.0,2637.0,284.4141069397042,0.38,756100.0,3099.0,47.209602,-122.26049,750000.0,-6100.0,False,284.4141069397042,98372.0,715459.1222798303,Overpriced,98372.0
WA,Fox Island,Island Boulevard,98333.0,3.0,4.0,2840.0,316.5492957746479,1.0,881400.0,3449.0,47.270798,-122.660355,899000.0,17600.0,False,316.5492957746479,98333.0,820147.4187975085,Overpriced,98333.0
WA,Pasco,Road 37,99301.0,3.0,2.0,1804.0,202.27272727272728,0.3,350800.0,2100.0,46.232162,-119.13952,364900.0,14100.0,False,202.27272727272728,99301.0,348338.37903579057,Fair,99301.0
WA,Port Angeles,E 9th St,98362.0,3.0,3.0,1821.0,295.9912136188907,0.24,537900.0,2800.0,48.105324,-123.42273,539000.0,1100.0,False,295.9912136188907,98362.0,517203.9453629173,Overpriced,98362.0
WA,Selah,N Wenas Rd,98942.0,3.0,1.0,1410.0,197.87234042553192,4.46,279500.0,1829.0,46.811893,-120.65892,279000.0,-500.0,False,197.87234042553192,98942.0,270260.2672770607,Fair,98942.0
WA,Spokane,E Euclid Ave,99207.0,3.0,1.0,1584.0,195.6439393939394,0.13,311300.0,1725.0,47.6864,-117.40127,309900.0,-1400.0,False,195.6439393939394,99207.0,292976.86513695127,Fair,99207.0
WA,Tacoma,14th Avenue E,98445.0,3.0,3.0,1804.0,194.0133037694013,0.2148,360000.0,2594.0,47.16427,-122.410355,350000.0,-10000.0,False,194.01330376940132,98445.0,392845.73125312617,Underpriced,98445.0
WA,Tonasket,Lost Creek Way,98855.0,2.0,2.0,1444.0,204.9168975069252,10.02,277700.0,2210.0,48.526836,-118.98887,295900.0,18200.0,False,204.9168975069252,98855.0,322027.9436117579,Underpriced,98855.0
WA,Yakima,S 19th Ave,98902.0,5.0,2.0,2136.0,139.9812734082397,0.19,299500.0,1634.0,46.588257,-120.534645,299000.0,-500.0,False,139.9812734082397,98902.0,283778.22699281183,Fair,98902.0
WA,Deer Park,E C St,99006.0,3.0,2.0,1600.0,240.0,0.13,381700.0,1200.0,47.9511,-117.47028,384000.0,2300.0,False,240.0,99006.0,337666.14728436846,Overpriced,99006.0
WA,Lakebay,W Herron Boulevard NW,98349.0,2.0,1.0,1008.0,346.23015873015873,0.4296,332400.0,1900.0,47.271023,-122.82995,349000.0,16600.0,False,346.23015873015873,98349.0,341529.7687887907,Fair,98349.0
WA,Olympia,61st Avenue SE,98513.0,3.0,2.0,1346.0,315.6760772659733,0.1515,431900.0,2394.0,46.994186,-122.80264,424900.0,-7000.0,False,315.6760772659733,98513.0,436447.4620263143,Fair,98513.0
WA,Yakima,N 32nd Ave,98902.0,3.0,2.0,2184.0,171.7032967032967,0.27,362200.0,2199.0,46.598457,-120.551765,375000.0,12800.0,False,171.7032967032967,98902.0,367241.3568816861,Fair,98902.0
WA,Olympia,Beaver Creek Drive SW,98512.0,3.0,3.0,1938.0,335.39731682146544,5.15,633500.0,2550.0,46.891006,-122.93271,650000.0,16500.0,False,335.39731682146544,98512.0,614403.252379825,Overpriced,98512.0
WA,Camano Island,Lynn Drive,98282.0,1.0,1.0,590.0,500.0,1.08,289100.0,1674.0,48.128674,-122.48697,295000.0,5900.0,False,500.0,98282.0,304369.0907321992,Fair,98282.0
WA,Granite Falls,2nd Street,98252.0,2.0,1.0,816.0,337.0098039215686,0.42,267700.0,1925.0,48.0791,-121.56739,275000.0,7300.0,False,337.0098039215686,98252.0,283543.2022858594,Fair,98252.0
WA,Olympia,Prairie Court SE,98513.0,3.0,2.0,1516.0,257.18997361477574,0.3638,382600.0,2407.0,47.007202,-122.69807,389900.0,7300.0,False,257.18997361477574,98513.0,432121.5103599098,Underpriced,98513.0
WA,Sequim,Amethyst Drive,98382.0,3.0,2.0,1827.0,333.8806787082649,0.3328,610000.0,2332.0,48.06566,-123.0973,610000.0,0.0,False,333.8806787082649,98382.0,551918.004141136,Overpriced,98382.0
WA,Longview,Olson Road,98632.0,3.0,2.0,1560.0,238.46153846153845,0.67,371600.0,2394.0,46.169582,-122.94135,372000.0,400.0,False,238.46153846153845,98632.0,378412.4205562546,Fair,98632.0
WA,Maple Valley,SE 269th Place,98038.0,3.0,2.0,1300.0,442.3076923076923,0.186,585600.0,2891.0,47.360435,-122.04601,575000.0,-10600.0,False,442.3076923076923,98038.0,593490.4371514644,Fair,98038.0
WA,Packwood,Huntington Road,98361.0,3.0,1.0,1515.0,296.83168316831683,0.51,450000.0,1800.0,46.60205,-121.67801,449700.0,-300.0,False,296.83168316831683,98361.0,386790.70668311784,Overpriced,98361.0
WA,Pt Orchard,Harrison Avenue,98366.0,2.0,1.0,1172.0,247.3549488054608,0.16,294600.0,1945.0,47.538143,-122.63515,289900.0,-4700.0,False,247.35494880546077,98366.0,286411.3404962382,Fair,98366.0
WA,Colville,E Deep Lake Boundary Rd,99114.0,4.0,2.0,1465.0,69.55631399317406,0.75,94000.0,1999.0,48.856625,-117.602585,101900.0,7900.0,False,69.55631399317406,99114.0,123948.61490918626,Underpriced,99114.0
WA,Orting,Varner Avenue SE,98360.0,2.0,1.0,1553.0,202.8332260141661,0.2065999999999999,320200.0,1997.0,47.095875,-122.19948,315000.0,-5200.0,False,202.83322601416614,98360.0,295543.22835552134,Fair,98360.0
WA,Oak Harbor,SW Harrier Circle UNIT 1,98277.0,3.0,3.0,1499.0,243.49566377585057,0.1022,357200.0,2500.0,48.293243,-122.66875,365000.0,7800.0,False,243.49566377585057,98277.0,404928.44696467003,Underpriced,98277.0
WA,Acme,Galbraith Road,98220.0,3.0,1.0,1440.0,416.6666666666667,24.85,554900.0,2500.0,48.716476,-122.21809,600000.0,45100.0,True,416.6666666666667,98220.0,566931.9371566292,Overpriced,98220.0
WA,Seabeck,Morganmarsh Lane W,98380.0,3.0,3.0,2274.0,248.4608619173263,2.27,548900.0,2858.0,47.554962,-122.886116,565000.0,16100.0,False,248.4608619173263,98380.0,526749.5630606953,Overpriced,98380.0
WA,Snoqualmie Pass,Denny Creek Road,98068.0,0.0,1.0,350.0,340.0,0.6,125700.0,1396.0,47.41293,-121.44153,119000.0,-6700.0,False,340.0,98068.0,175164.98933088945,Underpriced,98068.0
WA,Anacortes,Christianson Road,98221.0,2.0,1.0,1644.0,443.43065693430657,0.3193,703900.0,2297.0,48.449,-122.57307,729000.0,25100.0,True,443.43065693430657,98221.0,580253.1771273908,Overpriced,98221.0
WA,Tacoma,E Swan Creek Drive,98404.0,4.0,2.0,1107.0,325.1580849141825,0.1148,351500.0,2450.0,47.204105,-122.40204,359950.0,8450.0,False,325.1580849141825,98404.0,411411.6623717042,Underpriced,98404.0
WA,Richland,Short Ave SE,99352.0,3.0,1.0,1169.0,299.3156544054748,0.2367999999999999,349500.0,1650.0,46.23531,-119.235855,349900.0,400.0,False,299.3156544054748,99352.0,322588.4044532786,Overpriced,99352.0
WA,Orondo,Mountain Spring Road,98843.0,1.0,1.0,510.0,350.9803921568628,5.2,178300.0,1450.0,47.812157,-119.93965,179000.0,700.0,False,350.98039215686276,98843.0,229547.71771138237,Underpriced,98843.0
WA,Pacific,Butte Avenue,98047.0,3.0,1.0,1140.0,263.1578947368421,0.291,292200.0,2514.0,47.26773,-122.245316,300000.0,7800.0,False,263.1578947368421,98047.0,357222.9713270571,Underpriced,98047.0
WA,Port Angeles,W 15th Street,98363.0,3.0,2.0,1620.0,221.6049382716049,0.1606999999999999,352000.0,2400.0,48.112183,-123.45839,359000.0,7000.0,False,221.60493827160494,98363.0,366203.46905608324,Fair,98363.0
WA,Spokane,W Jackson Ave,99205.0,3.0,1.0,2368.0,147.76182432432432,0.1399999999999999,368900.0,2065.0,47.680485,-117.445015,349900.0,-19000.0,False,147.76182432432432,99205.0,348402.67421468534,Fair,99205.0
ID,Kuna,N Kenneth Ave,83634.0,3.0,2.0,1848.0,243.45238095238096,0.1909999999999999,449100.0,2247.0,47.38093,-122.23484,449900.0,800.0,False,243.45238095238096,83634.0,412131.2044170431,Overpriced,83634.0
WA,Kettle Falls,Tweetie Ln,99141.0,2.0,2.0,1250.0,231.2,3.72,274000.0,2299.0,48.70012,-118.142075,289000.0,15000.0,False,231.2,99141.0,335644.5495979849,Underpriced,99141.0
WA,Colville,A Philpott Rd,99114.0,3.0,2.0,1440.0,190.97222222222223,4.75,272500.0,2100.0,48.424164,-117.9018,275000.0,2500.0,False,190.97222222222223,99114.0,294748.79487777146,Fair,99114.0
WA,Okanogan,1st Avenue S,98840.0,3.0,3.0,2451.0,146.87882496940026,1.0,354000.0,2250.0,48.354862,-119.59087,360000.0,6000.0,False,146.87882496940026,98840.0,359704.2024637893,Fair,98840.0
WA,Shelton,SE Court Road,98584.0,3.0,3.0,2573.0,205.9852312475709,0.24,516900.0,2800.0,47.15744,-123.00851,530000.0,13100.0,False,205.98523124757094,98584.0,521889.73914919666,Fair,98584.0
WA,Bellingham,E Axton Road,98226.0,3.0,1.0,1814.0,319.18412348401324,4.91,567100.0,2700.0,48.846985,-122.45182,579000.0,11900.0,False,319.18412348401324,98226.0,544806.29493146,Overpriced,98226.0
WA,Moses Lake,E Hope Court,98837.0,3.0,2.0,1512.0,231.4814814814815,0.2855,344100.0,2250.0,47.12302,-119.25627,350000.0,5900.0,False,231.4814814814815,98837.0,347552.71950761514,Fair,98837.0
WA,Greenacres,S Chapman Rd,99016.0,3.0,3.0,3506.0,219.59498003422704,5.0,741300.0,3271.0,47.608147,-117.173355,769900.0,28600.0,True,219.59498003422704,99016.0,697616.0162908209,Overpriced,99016.0
WA,Woodland,Park St,98674.0,3.0,1.0,2058.0,137.51214771622935,0.11,287400.0,2299.0,45.90588,-122.746414,283000.0,-4400.0,False,137.51214771622935,98674.0,305044.30026673037,Underpriced,98674.0
WA,Richland,Wright Ave,99352.0,2.0,1.0,609.0,328.4072249589491,0.11,199700.0,1497.0,46.27104,-119.29665,200000.0,300.0,False,328.4072249589491,99352.0,247031.29522900036,Underpriced,99352.0
WA,Kent,Hazel Avenue N,98031.0,5.0,3.0,3600.0,180.13888888888889,0.2112,626200.0,3900.0,47.38813,-122.22363,648500.0,22300.0,True,180.13888888888889,98031.0,700355.5893980882,Underpriced,98031.0
WA,Sequim,Meadowbrook Avenue,98382.0,2.0,2.0,1152.0,321.13715277777777,0.2428,354600.0,1896.0,48.14499,-123.121635,369950.0,15350.0,False,321.13715277777777,98382.0,372345.68752501946,Fair,98382.0
WA,Anacortes,Curtis Court,98221.0,3.0,2.0,1702.0,431.8448883666275,0.19,734300.0,2700.0,48.497047,-122.68876,735000.0,700.0,False,431.8448883666275,98221.0,616099.8779829496,Overpriced,98221.0
WA,Aberdeen,K Street,98550.0,4.0,2.0,2738.0,134.7699050401753,0.18,361700.0,2334.0,46.98016,-123.89255,369000.0,7300.0,False,134.7699050401753,98550.0,362927.1900857745,Fair,98550.0
WA,Elma,W Star Lake Drive,98541.0,4.0,3.0,2283.0,218.57205431449847,0.3,479500.0,2600.0,47.151073,-123.332596,499000.0,19500.0,False,218.57205431449847,98541.0,475884.8527602994,Overpriced,98541.0
WA,Coupeville,Teronda Drive,98239.0,2.0,2.0,1989.0,289.0397184514832,0.3306,575800.0,2949.0,48.13206,-122.59156,574900.0,-900.0,False,289.03971845148317,98239.0,595811.5523072348,Underpriced,98239.0
WA,Yakima,Cascadia Park Dr,98901.0,4.0,2.0,1788.0,212.5279642058165,0.27,379500.0,1995.0,46.612434,-120.46372,380000.0,500.0,False,212.52796420581655,98901.0,354039.2624427519,Overpriced,98901.0
WA,Waterville,N Douglas Creek Rd,98858.0,5.0,2.0,1848.0,159.63203463203465,1.01,286900.0,2700.0,47.61993,-120.00562,295000.0,8100.0,False,159.63203463203465,98858.0,361161.8051582007,Underpriced,98858.0
WA,Spokane,E Columbia Ave,99208.0,4.0,2.0,2040.0,147.00980392156862,0.1399999999999999,302100.0,1425.0,47.710205,-117.37237,299900.0,-2200.0,False,147.00980392156862,99208.0,280174.85989305266,Fair,99208.0
WA,Lakebay,151st Avenue Ct NW,98349.0,2.0,2.0,1728.0,332.7546296296296,0.7323000000000001,550000.0,2650.0,47.313675,-122.737816,575000.0,25000.0,True,332.7546296296296,98349.0,544445.1531706093,Overpriced,98349.0
WA,Auburn,H Street SE,98002.0,4.0,2.0,2050.0,236.5853658536585,0.1263,492900.0,2918.0,47.30659,-122.21908,485000.0,-7900.0,False,236.58536585365854,98002.0,510142.99676804646,Underpriced,98002.0
WA,Darrington,Riddle Street,98241.0,3.0,2.0,1632.0,305.7598039215686,0.1699999999999999,518100.0,2545.0,48.25374,-121.59943,499000.0,-19100.0,False,305.7598039215686,98241.0,482136.4355935786,Fair,98241.0
WA,Kennewick,N Lyle St,99336.0,3.0,2.0,1488.0,193.21236559139783,0.25,278700.0,1998.0,46.21461,-119.134186,287500.0,8800.0,False,193.21236559139786,99336.0,286841.6564453275,Fair,99336.0
WA,Spokane,N Loganberry Ct,99208.0,4.0,4.0,2931.0,68.23268509041283,0.26,202200.0,2110.0,47.745155,-117.47534,199990.0,-2210.0,False,68.23268509041283,99208.0,253390.0175957319,Underpriced,99208.0
WA,Kent,136th PL SE,98042.0,4.0,3.0,1955.0,296.67519181585675,0.1874,567500.0,3099.0,47.3598,-122.15988,580000.0,12500.0,False,296.67519181585675,98042.0,595900.619945892,Fair,98042.0
WA,Sequim,S 7th Ave,98382.0,2.0,2.0,1616.0,240.71782178217825,0.91,388900.0,2350.0,48.076218,-123.11897,389000.0,100.0,False,240.71782178217822,98382.0,384333.5980125439,Fair,98382.0
WA,Kennewick,W 3rd Ave,99336.0,3.0,2.0,1124.0,308.7188612099644,0.1699999999999999,347500.0,1794.0,46.207546,-119.213875,347000.0,-500.0,False,308.7188612099644,99336.0,353950.7717233096,Fair,99336.0
WA,Milton,12th Avenue,98354.0,3.0,2.0,1012.0,444.6640316205534,0.4131999999999999,445300.0,2500.0,47.24536,-122.31927,450000.0,4700.0,False,444.6640316205534,98354.0,466407.4313894775,Fair,98354.0
WA,Colville,Middle Basin Rd,99114.0,4.0,2.0,2376.0,147.30639730639732,3.0,327100.0,2495.0,48.455524,-117.99039,350000.0,22900.0,True,147.30639730639732,99114.0,394562.5688653709,Underpriced,99114.0
WA,Ocean Park,251st Place,98640.0,2.0,2.0,1508.0,175.6631299734748,0.2299999999999999,248600.0,2350.0,46.48408,-124.0499,264900.0,16300.0,False,175.6631299734748,98640.0,312326.2488779887,Underpriced,98640.0
WA,Port Angeles,W 4th Street,98363.0,3.0,3.0,2639.0,303.1072375899962,0.5585,776200.0,2500.0,48.132572,-123.47846,799900.0,23700.0,True,303.1072375899962,98363.0,675171.7999321052,Overpriced,98363.0
WA,Seattle,Fairview Avenue E UNIT 806,98102.0,2.0,1.0,560.0,651.7857142857143,2.295684113865932e-05,351900.0,2194.0,47.650417,-122.32407,365000.0,13100.0,False,651.7857142857143,98102.0,373243.6505436229,Fair,98102.0
WA,Seattle,NE 55th Street,98105.0,4.0,2.0,2444.0,232.8150572831424,0.0702,593800.0,3670.0,47.668835,-122.323906,569000.0,-24800.0,False,232.81505728314238,98105.0,656739.0062869085,Underpriced,98105.0
WA,Kennewick,W 27th Ave,99337.0,3.0,2.0,1425.0,245.6140350877193,0.29,350000.0,1999.0,46.183613,-119.123924,350000.0,0.0,False,245.6140350877193,99337.0,344033.957885273,Fair,99337.0
WA,Newport,Pines Rd,99156.0,2.0,1.0,1224.0,224.67320261437908,5.0,272800.0,1949.0,48.13101,-117.12603,275000.0,2200.0,False,224.67320261437908,99156.0,277197.3884087686,Fair,99156.0
WA,Sumner,Washington Street,98390.0,3.0,2.0,1264.0,257.12025316455697,0.1171,329500.0,2495.0,47.205807,-122.23634,325000.0,-4500.0,False,257.12025316455697,98390.0,387876.4643660446,Underpriced,98390.0
WA,Ocean Shores,Sand Dune Avenue SW,98569.0,2.0,2.0,1088.0,348.34558823529414,0.1712,369600.0,1800.0,46.96822,-124.167015,379000.0,9400.0,False,348.34558823529414,98569.0,364215.53312670096,Fair,98569.0
WA,Bellingham,Sandalwood Circle,98229.0,4.0,3.0,1925.0,267.53246753246754,0.1474,506300.0,3300.0,48.720528,-122.34317,515000.0,8700.0,False,267.53246753246754,98229.0,553674.3732920443,Underpriced,98229.0
WA,Port Angeles,W 5th Street,98363.0,2.0,1.0,1008.0,218.1547619047619,0.1603,212000.0,1800.0,48.12904,-123.470634,219900.0,7900.0,False,218.1547619047619,98363.0,240783.9656426816,Underpriced,98363.0
WA,Zillah,N Manuel Ln,98953.0,3.0,2.0,1872.0,80.12820512820512,0.64,154300.0,1900.0,46.436253,-120.28838,150000.0,-4300.0,False,80.12820512820512,98953.0,161810.3484098231,Fair,98953.0
WA,Bonney Lake,77th Street Ct E,98391.0,4.0,3.0,2129.0,333.02019727571627,0.4152,704800.0,3192.0,47.186142,-122.17657,709000.0,4200.0,False,333.02019727571627,98391.0,684903.6187378047,Overpriced,98391.0
WA,Puyallup,Milwaukee Avenue E,98372.0,3.0,2.0,1452.0,272.03168044077137,0.0873999999999999,393100.0,2600.0,47.205765,-122.28288,394990.0,1890.0,False,272.03168044077137,98372.0,423166.83068431536,Underpriced,98372.0
WA,Greenacres,E Wind Rose Ct,99016.0,3.0,2.0,2258.0,354.229406554473,0.2299999999999999,797400.0,2845.0,47.633427,-117.1613,799850.0,2450.0,False,354.229406554473,99016.0,697563.7939630349,Overpriced,99016.0
WA,Puyallup,104th Street E,98373.0,4.0,2.0,2650.0,207.5471698113208,0.41,536000.0,3079.0,47.16208,-122.34976,550000.0,14000.0,False,207.54716981132074,98373.0,562763.9093389777,Fair,98373.0
WA,Anacortes,Chinook Way UNIT 160,98221.0,2.0,2.0,1024.0,389.6484375,0.4564,388100.0,1949.0,48.49078,-122.825554,399000.0,10900.0,False,389.6484375,98221.0,406877.6662585384,Fair,98221.0
